git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc
755331,PK,2022,3,1,0,0,0,0,11,188410000,0.004008975107478371
681845,PH,2022,3,1,0,0,0,0,11,100697400,0.006771227459696079
626848,ZA,2022,3,1,0,0,0,0,11,54002000,0.011607866375319433
584787,BY,2022,3,0,0,0,0,0,11,9475100,0.061718293210625746
584507,CZ,2022,3,1,0,0,0,0,11,10521600,0.0555530527676399
583017,TH,2022,3,1,0,0,0,0,11,64871000,0.008987328698493934
566386,NO,2022,3,1,0,0,0,0,11,5156450,0.1098402971036275
553151,BE,2022,3,1,0,0,0,0,11,11225469,0.04927642666867638
546823,ET,2022,3,0,0,0,0,0,11,87952991,0.006217218923231388
526546,PT,2022,3,1,0,0,0,0,11,10477800,0.05025348832770238
479119,AT,2022,3,1,0,0,0,0,11,8527230,0.05618694464673757
474442,DK,2022,3,1,0,0,0,0,11,5655750,0.08388666401449851
464431,FI,2022,3,1,0,0,0,0,11,5470437,0.08489833627551144
442402,RO,2022,3,1,0,0,0,0,11,19942642,0.022183720692574235
424187,IR,2022,3,0,0,0,0,0,11,77966400,0.005440638531469966
402837,NZ,2022,3,1,0,0,0,0,11,4547900,0.08857648585061237
399822,PE,2022,3,1,0,0,0,0,11,30814175,0.012975262196700057
391877,IE,2022,3,1,0,0,0,0,11,6378000,0.06144198808403888
390298,BG,2022,3,1,0,0,0,0,11,7245677,0.05386632608657548
379310,CL,2022,3,1,0,0,0,0,11,17819054,0.02128676415706468
362587,LK,2022,3,1,0,0,0,0,11,20277597,0.017881162151511344
350335,MY,2022,3,1,0,0,0,0,11,30430500,0.011512627133960993
320119,HU,2022,3,1,0,0,0,0,11,9879000,0.03240398825792084
316045,GH,2022,3,1,0,0,0,0,11,27043093,0.011686717935703582
267075,NP,2022,3,1,0,0,0,0,11,27646053,0.009660511032081143
263579,GR,2022,3,1,0,0,0,0,11,10992589,0.02397788182565545
250367,MA,2022,3,1,0,0,0,0,11,33465000,0.007481458239952189
247168,RS,2022,3,1,0,0,0,0,11,7186862,0.034391644086111575
227791,UZ,2022,3,0,0,0,0,0,11,30492800,0.007470320862629867
209992,UY,2022,3,1,0,0,0,0,11,3404189,0.06168635172723959
202453,GE,2022,3,1,0,0,0,0,11,4490500,0.045084734439372005
201090,EC,2022,3,1,0,0,0,0,11,15888900,0.012656005135660744
186473,AE,2022,3,1,0,0,0,0,11,9446000,0.019740948549650646
186440,TN,2022,3,1,0,0,0,0,11,10982754,0.016975705729182316
173119,SA,2022,3,1,0,0,0,0,11,30770375,0.005626158277239065
171653,KZ,2022,3,1,0,0,0,0,11,17377800,0.00987771754767577
161434,LT,2022,3,1,0,0,0,0,11,2927310,0.055147558680153454
161346,VE,2022,3,0,0,0,0,0,11,30206307,0.0053414672637737545
147442,HR,2022,3,1,0,0,0,0,11,4267558,0.03454950114327679
146629,UG,2022,3,1,0,0,0,0,11,34856813,0.00420660947975938
143905,SK,2022,3,1,0,0,0,0,11,5415949,0.026570597322832987
132672,AM,2022,3,1,0,0,0,0,11,3009800,0.04408000531596784
129363,CR,2022,3,1,0,0,0,0,11,4713168,0.027447143831919422
112480,EE,2022,3,1,0,0,0,0,11,1315819,0.08548288176413321
109059,AZ,2022,3,1,0,0,0,0,11,9552500,0.011416801884323476
106998,RW,2022,3,1,0,0,0,0,11,10996891,0.009729840915946152
105348,GT,2022,3,1,0,0,0,0,11,15806675,0.006664779278374484
103249,IQ,2022,3,1,0,0,0,0,11,36004552,0.002867665177447563
102135,JO,2022,3,1,0,0,0,0,11,6666960,0.0153195759386587
100613,LV,2022,3,1,0,0,0,0,11,1991800,0.05051360578371322
97249,DZ,2022,3,1,0,0,0,0,11,38700000,0.0025128940568475452
93314,CM,2022,3,0,0,0,0,0,11,20386799,0.004577177613807837
87883,KG,2022,3,1,0,0,0,0,11,5776570,0.01521369947910265
86859,DO,2022,3,1,0,0,0,0,11,10378267,0.008369316380085423
85849,SI,2022,3,1,0,0,0,0,11,2064966,0.04157405012963894
83217,BO,2022,3,1,0,0,0,0,11,10027254,0.008299081682781746
82722,LB,2022,3,1,0,0,0,0,11,4104000,0.02015643274853801
74177,MD,2022,3,1,0,0,0,0,11,3557600,0.020850292331909152
71838,CY,2022,3,1,0,0,0,0,11,858000,0.08372727272727273
71732,PS,2022,3,1,0,0,0,0,11,5483450,0.013081545377453974
67948,KH,2022,3,0,0,0,0,0,11,15184116,0.004474939469640511
61614,SV,2022,3,1,0,0,0,0,11,6401240,0.009625322593747461
59529,MM,2022,3,1,0,0,0,0,11,54688774,0.0010885049279034853
55396,BA,2022,3,1,0,0,0,0,11,3791622,0.014610106176195833
49379,TZ,2022,3,1,0,0,0,0,11,47421786,0.0010412724649383725
46679,SN,2022,3,1,0,0,0,0,11,13508715,0.003455473003908958
44172,AL,2022,3,1,0,0,0,0,11,2895947,0.015253041578454302
42867,HN,2022,3,1,0,0,0,0,11,8725111,0.004913060704901061
41792,MK,2022,3,1,0,0,0,0,11,2058539,0.020301777134171372
41394,LU,2022,3,1,0,0,0,0,11,549700,0.07530289248681099
40996,CI,2022,3,1,0,0,0,0,11,23821000,0.0017210024768061795
40795,ZW,2022,3,0,0,0,0,0,11,13061239,0.00312336371763812
38016,MG,2022,3,1,0,0,0,0,11,21842167,0.0017404866467690683
36215,CU,2022,3,0,0,0,0,0,11,11210064,0.0032305792366573464
35541,PR,2022,3,0,0,0,0,0,11,3615086,0.009831301385361233
33927,BJ,2022,3,1,0,0,0,0,11,9988068,0.003396753005686385
33368,PY,2022,3,1,0,0,0,0,11,6893727,0.0048403425316958446
32701,PA,2022,3,1,0,0,0,0,11,3713312,0.008806424022543755
32443,ME,2022,3,1,0,0,0,0,11,602445,0.05385221887475205
31876,SY,2022,3,0,0,0,0,0,11,22964324,0.0013880661150748438
29810,IS,2022,3,1,0,0,0,0,11,328170,0.09083706615473687
28661,TG,2022,3,1,0,0,0,0,11,6993000,0.004098527098527098
28308,NI,2022,3,1,0,0,0,0,11,6134270,0.00461473003307647
28056,ZM,2022,3,1,0,0,0,0,11,15023315,0.0018674972867173457
27313,MW,2022,3,1,0,0,0,0,11,15805239,0.0017280978794436451
24445,CD,2022,3,0,0,0,0,0,11,69360000,0.0003524365628604383
24096,MT,2022,3,1,0,0,0,0,11,416055,0.05791541983631972
23799,MN,2022,3,1,0,0,0,0,11,2987733,0.00796557122072153
21998,KW,2022,3,1,0,0,0,0,11,3268431,0.0067304465047602355
21775,AF,2022,3,0,0,0,0,0,11,26023100,0.0008367565739669755
20844,JM,2022,3,1,0,0,0,0,11,2717991,0.007668899565892603
20274,QA,2022,3,1,0,0,0,0,11,2269672,0.008932568230123119
19338,SD,2022,3,0,0,0,0,0,11,37289406,0.0005185923315592638
19085,AO,2022,3,1,0,0,0,0,11,24383301,0.0007827078048210126
19028,MU,2022,3,1,0,0,0,0,11,1261208,0.015087122821929451
18346,YE,2022,3,0,0,0,0,0,11,25956000,0.0007068115271998768
17480,MZ,2022,3,1,0,0,0,0,11,25041922,0.00069802948831164
14397,OM,2022,3,1,0,0,0,0,11,4089076,0.0035208443178850186
13699,MO,2022,3,0,0,0,0,0,11,631000,0.021709984152139462
13695,RE,2022,3,0,0,0,0,0,11,840974,0.01628468894401016
13253,SO,2022,3,0,0,0,0,0,11,10806000,0.0012264482694799186
10859,BH,2022,3,0,0,0,0,0,11,1316500,0.00824838587162932
10658,TJ,2022,3,0,0,0,0,0,11,8161000,0.0013059674059551526
10475,TT,2022,3,1,0,0,0,0,11,1328019,0.007887688353856384
9490,LY,2022,3,0,0,0,0,0,11,6253000,0.0015176715176715176
9489,SL,2022,3,1,0,0,0,0,11,6205000,0.0015292506043513296
8860,HT,2022,3,1,0,0,0,0,11,10745665,0.0008245185384059525
8168,BF,2022,3,1,0,0,0,0,11,17322796,0.0004715174155488525
6899,BW,2022,3,1,0,0,0,0,11,2024904,0.0034070751008442868
6874,LA,2022,3,0,0,0,0,0,11,6693300,0.0010269971464001316
6309,MV,2022,3,1,0,0,0,0,11,341256,0.01848758703143681
3747,BB,2022,3,1,0,0,0,0,11,285000,0.013147368421052632
3662,BN,2022,3,1,0,0,0,0,11,393372,0.009309254344488168
3519,CV,2022,3,1,0,0,0,0,11,518467,0.006787317225590057
2512,NC,2022,3,0,0,0,0,0,11,268767,0.009346385530961763
24373958,US,2022,4,1,1,0,1,0,12,319259000,0.07634540608095622
13084268,IN,2022,4,1,1,0,1,0,12,1263930000,0.010352051142072742
6244922,BR,2022,4,1,1,0,1,0,12,203586000,0.03067461416796833
5645204,KR,2022,4,1,1,0,1,0,12,50423955,0.11195480402122364
5152515,DE,2022,4,1,1,0,1,0,12,80783000,0.06378216951586349
4993859,RU,2022,4,0,1,0,0,0,12,146233000,0.03415001401872354
4963732,GB,2022,4,1,1,0,1,0,12,64105654,0.07743048686469996
4196186,FR,2022,4,1,1,0,1,0,12,66078000,0.06350352613577893
3849798,CA,2022,4,1,1,0,1,0,12,35540419,0.10832168298297215
3331537,JP,2022,4,1,1,0,1,0,12,127080000,0.026216060749134403
2950772,NG,2022,4,1,1,0,1,0,12,178517000,0.01652936134933928
2745956,CN,2022,4,0,1,0,0,0,12,1367110000,0.002008584532334633
2679090,HK,2022,4,0,1,0,0,0,12,7234800,0.37030602089898823
2499006,ES,2022,4,1,1,0,1,0,12,46507760,0.053733097444383475
2471844,ID,2022,4,1,1,0,1,0,12,252164800,0.009802494241860879
2154448,PL,2022,4,1,1,0,1,0,12,38496000,0.055965502909393186
2010058,VN,2022,4,0,1,0,0,0,12,89708900,0.022406450196134384
1971693,UA,2022,4,1,1,0,1,0,12,42973696,0.04588139218930576
1883585,NL,2022,4,1,1,0,1,0,12,16881000,0.1115801788993543
1718132,AR,2022,4,1,1,0,1,0,12,42669500,0.04026604483296031
1643515,IT,2022,4,1,1,0,1,0,12,60769102,0.02704524085282682
1536243,AU,2022,4,1,1,0,1,0,12,23696900,0.06482885947107006
1476490,TR,2022,4,1,1,0,1,0,12,76667864,0.01925826445353949
1393516,SG,2022,4,1,1,0,1,0,12,5469700,0.25477009708027865
1260558,TW,2022,4,1,1,0,1,0,12,23424615,0.05381339245063366
1246058,SE,2022,4,1,1,0,1,0,12,9737521,0.12796460207890695
1191179,MX,2022,4,1,1,0,1,0,12,119713203,0.009950272569350601
1115370,CO,2022,4,1,1,0,1,0,12,47907800,0.023281595063851815
1106474,KE,2022,4,1,1,0,1,0,12,41800000,0.02647066985645933
1100752,CH,2022,4,1,1,0,1,0,12,8183800,0.1345037757520956
972713,BD,2022,4,1,1,0,1,0,12,157486000,0.006176504578184728
908109,IL,2022,4,1,1,0,1,0,12,8268400,0.10982886652798607
845951,PH,2022,4,1,1,0,1,0,12,100697400,0.008400921970179965
799998,EG,2022,4,0,1,0,0,0,12,87668100,0.0091253032745092
747501,NO,2022,4,1,1,0,1,0,12,5156450,0.1449642680526331
732949,PK,2022,4,1,1,0,1,0,12,188410000,0.0038901809882702617
718362,BE,2022,4,1,1,0,1,0,12,11225469,0.06399394092131028
677527,CZ,2022,4,1,1,0,1,0,12,10521600,0.064393913473236
671595,DK,2022,4,1,1,0,1,0,12,5655750,0.11874552446625115
667463,FI,2022,4,1,1,0,1,0,12,5470437,0.12201273865323739
662189,BY,2022,4,0,1,0,0,0,12,9475100,0.06988728351151967
642495,PT,2022,4,1,1,0,1,0,12,10477800,0.06131964725419458
634831,TH,2022,4,1,1,0,1,0,12,64871000,0.009786052319218141
569824,AT,2022,4,1,1,0,1,0,12,8527230,0.06682404485395609
564614,ET,2022,4,0,1,0,0,0,12,87952991,0.006419497433577898
539323,ZA,2022,4,1,1,0,1,0,12,54002000,0.009987093070627014
528229,RO,2022,4,1,1,0,1,0,12,19942642,0.02648741325246675
490822,IE,2022,4,1,1,0,1,0,12,6378000,0.0769554719347758
451841,PE,2022,4,1,1,0,1,0,12,30814175,0.01466341383470432
449348,BG,2022,4,1,1,0,1,0,12,7245677,0.062016013134452444
425765,CL,2022,4,1,1,0,1,0,12,17819054,0.02389380491242689
422229,HU,2022,4,1,1,0,1,0,12,9879000,0.042740054661402974
367448,GH,2022,4,1,1,0,1,0,12,27043093,0.013587499033487035
361643,LK,2022,4,1,1,0,1,0,12,20277597,0.017834608311823142
355281,MY,2022,4,1,1,0,1,0,12,30430500,0.011675161433430276
347398,NZ,2022,4,1,1,0,1,0,12,4547900,0.0763864640823237
323300,GR,2022,4,1,1,0,1,0,12,10992589,0.02941072389770963
310890,IR,2022,4,0,1,0,0,0,12,77966400,0.003987486917441359
309591,MA,2022,4,1,1,0,1,0,12,33465000,0.009251187808157776
305750,KZ,2022,4,1,1,0,1,0,12,17377800,0.01759428696382741
295750,RS,2022,4,1,1,0,1,0,12,7186862,0.04115147890692767
286342,TN,2022,4,1,1,0,1,0,12,10982754,0.02607196701300967
285569,UZ,2022,4,0,1,0,0,0,12,30492800,0.009365128817294574
285223,GE,2022,4,1,1,0,1,0,12,4490500,0.06351698029172698
258343,NP,2022,4,1,1,0,1,0,12,27646053,0.00934466124332468
214837,AE,2022,4,1,1,0,1,0,12,9446000,0.02274370103747618
206395,LT,2022,4,1,1,0,1,0,12,2927310,0.07050671093939487
191603,AM,2022,4,1,1,0,1,0,12,3009800,0.06365971160874477
182514,UY,2022,4,1,1,0,1,0,12,3404189,0.0536145319781011
179116,SK,2022,4,1,1,0,1,0,12,5415949,0.03307195100987842
175775,EC,2022,4,1,1,0,1,0,12,15888900,0.01106275450157028
167862,HR,2022,4,1,1,0,1,0,12,4267558,0.039334439039844335
158176,SA,2022,4,1,1,0,1,0,12,30770375,0.00514052883658389
154762,EE,2022,4,1,1,0,1,0,12,1315819,0.1176164806861734
151131,VE,2022,4,0,1,0,0,0,12,30206307,0.005003292855362954
135574,KG,2022,4,1,1,0,1,0,12,5776570,0.023469636826005745
133424,AZ,2022,4,1,1,0,1,0,12,9552500,0.013967443077728344
132436,CR,2022,4,1,1,0,1,0,12,4713168,0.02809914690076823
124062,UG,2022,4,1,1,0,1,0,12,34856813,0.003559189418722819
111962,LV,2022,4,1,1,0,1,0,12,1991800,0.05621146701476052
110074,RW,2022,4,1,1,0,1,0,12,10996891,0.01000955633733207
108064,SI,2022,4,1,1,0,1,0,12,2064966,0.052332096509095066
103167,BO,2022,4,1,1,0,1,0,12,10027254,0.01028865928797655
103102,DZ,2022,4,1,1,0,1,0,12,38700000,0.0026641343669250644
100258,GT,2022,4,1,1,0,1,0,12,15806675,0.0063427634211496095
90230,CY,2022,4,1,1,0,1,0,12,858000,0.10516317016317016
90048,CM,2022,4,0,1,0,0,0,12,20386799,0.004416975906811069
86428,LB,2022,4,1,1,0,1,0,12,4104000,0.02105945419103314
86342,DO,2022,4,1,1,0,1,0,12,10378267,0.008319500741308737
85985,MD,2022,4,1,1,0,1,0,12,3557600,0.024169383854283785
82494,JO,2022,4,1,1,0,1,0,12,6666960,0.012373555563555204
69555,MM,2022,4,1,1,0,1,0,12,54688774,0.0012718332285159657
66484,SV,2022,4,1,1,0,1,0,12,6401240,0.010386112690666183
63894,PS,2022,4,1,1,0,1,0,12,5483450,0.011652153297650202
62617,BA,2022,4,1,1,0,1,0,12,3791622,0.016514568171616263
62380,IQ,2022,4,1,1,0,1,0,12,36004552,0.0017325587053548118
60557,KH,2022,4,0,1,0,0,0,12,15184116,0.003988180806837882
56701,SD,2022,4,0,1,0,0,0,12,37289406,0.0015205659215917786
53299,MK,2022,4,1,1,0,1,0,12,2058539,0.025891663942242533
45846,LU,2022,4,1,1,0,1,0,12,549700,0.08340185555757686
44718,TZ,2022,4,1,1,0,1,0,12,47421786,0.0009429843068331505
42674,HN,2022,4,1,1,0,1,0,12,8725111,0.004890940642474348
41749,IS,2022,4,1,1,0,1,0,12,328170,0.12721760063381785
41509,ZW,2022,4,0,1,0,0,0,12,13061239,0.0031780292819080947
40986,AL,2022,4,1,1,0,1,0,12,2895947,0.014152883322795618
40690,ME,2022,4,1,1,0,1,0,12,602445,0.06754143531774685
38859,MN,2022,4,1,1,0,1,0,12,2987733,0.013006182279340223
38690,PY,2022,4,1,1,0,1,0,12,6893727,0.005612348733856156
36668,CU,2022,4,0,1,0,0,0,12,11210064,0.0032709893538520386
36046,CI,2022,4,1,1,0,1,0,12,23821000,0.0015132026363292893
35479,BJ,2022,4,1,1,0,1,0,12,9988068,0.0035521384115526646
35024,PA,2022,4,1,1,0,1,0,12,3713312,0.009432011099525168
34313,SN,2022,4,1,1,0,1,0,12,13508715,0.0025400639513084703
34057,PR,2022,4,0,1,0,0,0,12,3615086,0.009420799394537225
31123,MT,2022,4,1,1,0,1,0,12,416055,0.07480501376019998
30976,MG,2022,4,1,1,0,1,0,12,21842167,0.0014181743047747965
30748,NI,2022,4,1,1,0,1,0,12,6134270,0.005012495374347722
27245,SY,2022,4,0,1,0,0,0,12,22964324,0.001186405487050261
26663,MZ,2022,4,1,1,0,1,0,12,25041922,0.0010647345678977836
26324,JM,2022,4,1,1,0,1,0,12,2717991,0.00968509461583942
25652,ZM,2022,4,1,1,0,1,0,12,15023315,0.0017074793412772081
25425,CD,2022,4,0,1,0,0,0,12,69360000,0.0003665657439446367
23423,MW,2022,4,1,1,0,1,0,12,15805239,0.0014819769571342769
21237,AF,2022,4,0,1,0,0,0,12,26023100,0.0008160826342749327
20433,TG,2022,4,1,1,0,1,0,12,6993000,0.002921921921921922
20075,YE,2022,4,0,1,0,0,0,12,25956000,0.0007734242564339652
19784,AO,2022,4,1,1,0,1,0,12,24383301,0.0008113749651862149
18933,QA,2022,4,1,1,0,1,0,12,2269672,0.008341733959796835
18556,KW,2022,4,1,1,0,1,0,12,3268431,0.005677341819362257
18174,MU,2022,4,1,1,0,1,0,12,1261208,0.014409994227756247
17808,SO,2022,4,0,1,0,0,0,12,10806000,0.0016479733481399223
17139,BH,2022,4,0,1,0,0,0,12,1316500,0.013018609950626661
15382,TJ,2022,4,0,1,0,0,0,12,8161000,0.001884818037005269
14051,TT,2022,4,1,1,0,1,0,12,1328019,0.010580420912652605
13967,OM,2022,4,1,1,0,1,0,12,4089076,0.003415686086538866
13780,RE,2022,4,0,1,0,0,0,12,840974,0.01638576222332676
13659,MO,2022,4,0,1,0,0,0,12,631000,0.02164659270998415
8310,HT,2022,4,1,1,0,1,0,12,10745665,0.0007733351076922647
8189,BW,2022,4,1,1,0,1,0,12,2024904,0.004044142339587457
7896,LY,2022,4,0,1,0,0,0,12,6253000,0.0012627538781384935
7693,SL,2022,4,1,1,0,1,0,12,6205000,0.0012398066075745367
7157,BF,2022,4,1,1,0,1,0,12,17322796,0.0004131550126203645
6890,LA,2022,4,0,1,0,0,0,12,6693300,0.0010293875965517757
5952,MV,2022,4,1,1,0,1,0,12,341256,0.01744145157887334
5177,BB,2022,4,1,1,0,1,0,12,285000,0.018164912280701755
4952,BN,2022,4,1,1,0,1,0,12,393372,0.012588592985774279
4361,CV,2022,4,1,1,0,1,0,12,518467,0.008411335726285376
3552,NC,2022,4,0,1,0,0,0,12,268767,0.013215908203015995
25930264,US,2023,1,1,1,1,1,1,13,319259000,0.081220150410795
12807610,IN,2023,1,1,1,1,1,1,13,1263930000,0.010133164020159345
6292476,BR,2023,1,1,1,1,1,1,13,203586000,0.03090819604491468
5715361,DE,2023,1,1,1,1,1,1,13,80783000,0.07074955126697449
5698758,GB,2023,1,1,1,1,1,1,13,64105654,0.08889633978307124
5669606,KR,2023,1,1,1,1,1,1,13,50423955,0.1124387406739515
4877013,RU,2023,1,0,1,1,0,0,13,146233000,0.03335097413032626
4804603,FR,2023,1,1,1,1,1,1,13,66078000,0.0727110838705772
4200005,CA,2023,1,1,1,1,1,1,13,35540419,0.11817544976045442
3531471,JP,2023,1,1,1,1,1,1,13,127080000,0.02778935316336166
3112368,NG,2023,1,1,1,1,1,1,13,178517000,0.017434574858416846
2756933,ES,2023,1,1,1,1,1,1,13,46507760,0.05927898914073695
2687088,HK,2023,1,0,1,1,0,0,13,7234800,0.37141151103002157
2658923,CN,2023,1,0,1,1,0,0,13,1367110000,0.0019449225007497567
2421667,PL,2023,1,1,1,1,1,1,13,38496000,0.06290697734829592
2194477,ID,2023,1,1,1,1,1,1,13,252164800,0.008702550871493563
2182199,UA,2023,1,1,1,1,1,1,13,42973696,0.050779877067124966
1980389,NL,2023,1,1,1,1,1,1,13,16881000,0.11731467330134471
1860071,IT,2023,1,1,1,1,1,1,13,60769102,0.03060882815085864
1853755,KE,2023,1,1,1,1,1,1,13,41800000,0.044348205741626796
1788091,VN,2023,1,0,1,1,0,0,13,89708900,0.019932147200556468
1586113,SG,2023,1,1,1,1,1,1,13,5469700,0.28998171746165236
1542496,AU,2023,1,1,1,1,1,1,13,23696900,0.0650927336487051
1541474,AR,2023,1,1,1,1,1,1,13,42669500,0.03612589788959327
1523418,TR,2023,1,1,1,1,1,1,13,76667864,0.019870359242041752
1325338,EG,2023,1,0,1,1,0,0,13,87668100,0.015117676783231301
1257381,SE,2023,1,1,1,1,1,1,13,9737521,0.1291274237046575
1190373,TW,2023,1,1,1,1,1,1,13,23424615,0.05081718525576621
1178079,BD,2023,1,1,1,1,1,1,13,157486000,0.007480531602809139
1177565,MX,2023,1,1,1,1,1,1,13,119713203,0.00983655077711019
1130470,CH,2023,1,1,1,1,1,1,13,8183800,0.13813509616559544
1099902,CO,2023,1,1,1,1,1,1,13,47907800,0.02295872488404811
1023030,IL,2023,1,1,1,1,1,1,13,8268400,0.12372768613032752
983370,ZA,2023,1,1,1,1,1,1,13,54002000,0.01820988111551424
969639,MA,2023,1,1,1,1,1,1,13,33465000,0.028974719856566564
902479,PH,2023,1,1,1,1,1,1,13,100697400,0.008962287010389543
839263,PK,2023,1,1,1,1,1,1,13,188410000,0.00445445040072183
756094,CZ,2023,1,1,1,1,1,1,13,10521600,0.071861123783455
748987,NO,2023,1,1,1,1,1,1,13,5156450,0.14525245081402904
725897,PT,2023,1,1,1,1,1,1,13,10477800,0.06927952432762603
715892,BE,2023,1,1,1,1,1,1,13,11225469,0.0637739055713396
709739,TH,2023,1,1,1,1,1,1,13,64871000,0.01094077476838649
689827,FI,2023,1,1,1,1,1,1,13,5470437,0.12610089468172286
654349,DK,2023,1,1,1,1,1,1,13,5655750,0.11569623834151085
644220,BY,2023,1,0,1,1,0,0,13,9475100,0.06799083914681639
633892,GH,2023,1,1,1,1,1,1,13,27043093,0.023440070261193865
629980,AT,2023,1,1,1,1,1,1,13,8527230,0.07387862177987459
604537,ET,2023,1,0,1,1,0,0,13,87952991,0.006873410365316627
597027,RO,2023,1,1,1,1,1,1,13,19942642,0.029937206915713575
509976,BG,2023,1,1,1,1,1,1,13,7245677,0.07038348521470113
483457,IE,2023,1,1,1,1,1,1,13,6378000,0.07580072122922546
432451,IR,2023,1,0,1,1,0,0,13,77966400,0.005546632908534958
429960,HU,2023,1,1,1,1,1,1,13,9879000,0.04352262374734285
390135,MY,2023,1,1,1,1,1,1,13,30430500,0.012820525459653965
381164,PE,2023,1,1,1,1,1,1,13,30814175,0.012369761643788939
371272,LK,2023,1,1,1,1,1,1,13,20277597,0.018309467339744447
356325,NZ,2023,1,1,1,1,1,1,13,4547900,0.0783493480507487
347756,GR,2023,1,1,1,1,1,1,13,10992589,0.03163549551429604
340157,GE,2023,1,1,1,1,1,1,13,4490500,0.07575036187506959
335690,RS,2023,1,1,1,1,1,1,13,7186862,0.04670884177266796
335473,CL,2023,1,1,1,1,1,1,13,17819054,0.01882664478147942
329189,KZ,2023,1,1,1,1,1,1,13,17377800,0.01894307679913453
310813,UZ,2023,1,0,1,1,0,0,13,30492800,0.010192996379473187
310397,NP,2023,1,1,1,1,1,1,13,27646053,0.011227533999157132
263075,TN,2023,1,1,1,1,1,1,13,10982754,0.023953463766920393
245397,AE,2023,1,1,1,1,1,1,13,9446000,0.025978932881643022
245360,RW,2023,1,1,1,1,1,1,13,10996891,0.022311760660353914
212244,LT,2023,1,1,1,1,1,1,13,2927310,0.07250479108806379
208737,EC,2023,1,1,1,1,1,1,13,15888900,0.013137284519381455
199688,SK,2023,1,1,1,1,1,1,13,5415949,0.036870361962418774
197945,AM,2023,1,1,1,1,1,1,13,3009800,0.06576682836068842
195515,HR,2023,1,1,1,1,1,1,13,4267558,0.04581425724032339
179655,UY,2023,1,1,1,1,1,1,13,3404189,0.05277468436681982
179233,SA,2023,1,1,1,1,1,1,13,30770375,0.005824855888171659
178382,VE,2023,1,0,1,1,0,0,13,30206307,0.005905455440150297
157254,UG,2023,1,1,1,1,1,1,13,34856813,0.004511427938061922
155656,EE,2023,1,1,1,1,1,1,13,1315819,0.11829590543988193
147497,KG,2023,1,1,1,1,1,1,13,5776570,0.025533664441009112
137747,LV,2023,1,1,1,1,1,1,13,1991800,0.06915704387990762
135604,AZ,2023,1,1,1,1,1,1,13,9552500,0.014195655587542528
129339,DZ,2023,1,1,1,1,1,1,13,38700000,0.003342093023255814
122366,CR,2023,1,1,1,1,1,1,13,4713168,0.025962579734055736
121568,SI,2023,1,1,1,1,1,1,13,2064966,0.05887167149483333
105833,CM,2023,1,0,1,1,0,0,13,20386799,0.005191251456395877
98649,GT,2023,1,1,1,1,1,1,13,15806675,0.006240970982195813
97631,CY,2023,1,1,1,1,1,1,13,858000,0.1137890442890443
94234,MD,2023,1,1,1,1,1,1,13,3557600,0.026488081852934563
92351,DO,2023,1,1,1,1,1,1,13,10378267,0.008898499142486891
90494,JO,2023,1,1,1,1,1,1,13,6666960,0.013573502765878301
90299,MM,2023,1,1,1,1,1,1,13,54688774,0.0016511432492525796
85236,LB,2023,1,1,1,1,1,1,13,4104000,0.020769005847953215
82267,BO,2023,1,1,1,1,1,1,13,10027254,0.008204339892058184
74232,PS,2023,1,1,1,1,1,1,13,5483450,0.013537462728756531
73974,BA,2023,1,1,1,1,1,1,13,3791622,0.019509856204020338
72971,KH,2023,1,0,1,1,0,0,13,15184116,0.004805745688454962
69415,IQ,2023,1,1,1,1,1,1,13,36004552,0.0019279506657935918
62432,MK,2023,1,1,1,1,1,1,13,2058539,0.03032830565755616
61690,ZW,2023,1,0,1,1,0,0,13,13061239,0.0047231353778917915
59006,MG,2023,1,1,1,1,1,1,13,21842167,0.00270147188234574
55899,SV,2023,1,1,1,1,1,1,13,6401240,0.008732526822928058
52875,SN,2023,1,1,1,1,1,1,13,13508715,0.003914139871927123
51012,TZ,2023,1,1,1,1,1,1,13,47421786,0.0010757081144096934
50203,LU,2023,1,1,1,1,1,1,13,549700,0.09132799708932145
46555,PR,2023,1,0,1,1,0,0,13,3615086,0.012877978559846156
45916,ME,2023,1,1,1,1,1,1,13,602445,0.076216086115745
42643,IS,2023,1,1,1,1,1,1,13,328170,0.1299417984581162
42047,CI,2023,1,1,1,1,1,1,13,23821000,0.0017651232106124849
41446,AL,2023,1,1,1,1,1,1,13,2895947,0.014311726008797813
41020,HN,2023,1,1,1,1,1,1,13,8725111,0.004701372853594642
40622,MW,2023,1,1,1,1,1,1,13,15805239,0.002570160438573564
39611,ZM,2023,1,1,1,1,1,1,13,15023315,0.0026366351234730816
39229,SD,2023,1,0,1,1,0,0,13,37289406,0.0010520146124076099
38673,PY,2023,1,1,1,1,1,1,13,6893727,0.005609882723815434
38583,MN,2023,1,1,1,1,1,1,13,2987733,0.012913804546791832
36640,BJ,2023,1,1,1,1,1,1,13,9988068,0.003668377107564746
31414,CU,2023,1,0,1,1,0,0,13,11210064,0.002802303358838986
30762,PA,2023,1,1,1,1,1,1,13,3713312,0.00828424867072845
30026,NI,2023,1,1,1,1,1,1,13,6134270,0.004894795957791229
29914,MT,2023,1,1,1,1,1,1,13,416055,0.0718991479491894
28788,MZ,2023,1,1,1,1,1,1,13,25041922,0.0011495922717114125
